tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_players,team_two_players,team_one_nationalities,team_two_nationalities,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
YONEX All England Open 2018,Birmingham,England,15-03-2018,HSBC BWF World Tour Super 1000,MS,Round of 16,1,2,False,21-18,21-14,,Long Chen,Khosit Phetpradab,CHN,THA,42,32,5,6,4,0,5,6,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '6-8', '6-9', '6-10', '6-11', '6-12', '7-12', '7-13', '8-13', '9-13', '10-13', '11-13', '12-13', '12-14', '13-14', '14-14', '14-15', '15-15', '16-15', '17-15', '17-16', '18-16', '18-17', '18-18', '19-18', '20-18', '21-18']",4.0,3.0,3.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '13-7', '13-8', '14-8', '15-8', '15-9', '16-9', '17-9', '18-9', '18-10', '18-11', '19-11', '19-12', '20-12', '20-13', '20-14', '21-14']",,,,,[]
YONEX All England Open 2018,Birmingham,England,15-03-2018,HSBC BWF World Tour Super 1000,MS,Round of 16,1,2,False,21-11,21-19,,Yuqi Shi,Hyun Il Lee,CHN,KOR,42,30,5,5,4,0,5,3,1,0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '2-5', '2-6', '3-6', '4-6', '5-6', '6-6', '7-6', '7-7', '7-8', '8-8', '9-8', '10-8', '10-9', '11-9', '12-9', '13-9', '14-9', '15-9', '15-10', '16-10', '17-10', '18-10', '18-11', '19-11', '20-11', '21-11']",5.0,5.0,3.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '2-4', '2-5', '3-5', '4-5', '5-5', '5-6', '6-6', '7-6', '8-6', '9-6', '10-6', '10-7', '11-7', '11-8', '11-9', '12-9', '13-9', '14-9', '14-10', '15-10', '16-10', '16-11', '17-11', '17-12', '18-12', '19-12', '19-13', '19-14', '19-15', '19-16', '19-17', '20-17', '20-18', '20-19', '21-19']",,,,,[]
YONEX All England Open 2018,Birmingham,England,15-03-2018,HSBC BWF World Tour Super 1000,MS,Round of 16,2,2,False,10-21,19-21,,Tommy Sugiarto,H. S. Prannoy,INA,IND,29,42,3,5,0,3,2,5,0,2,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '6-10', '6-11', '7-11', '7-12', '7-13', '7-14', '7-15', '7-16', '8-16', '9-16', '9-17', '9-18', '9-19', '9-20', '10-20', '10-21']",3.0,4.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '6-5', '6-6', '7-6', '7-7', '8-7', '9-7', '9-8', '10-8', '11-8', '11-9', '11-10', '12-10', '13-10', '13-11', '14-11', '15-11', '15-12', '15-13', '16-13', '16-14', '16-15', '16-16', '16-17', '17-17', '17-18', '17-19', '18-19', '19-19', '19-20', '19-21']",,,,,[]
YONEX All England Open 2018,Birmingham,England,15-03-2018,HSBC BWF World Tour Super 1000,MS,Round of 16,1,3,False,21-11,15-21,22-20,Yuxiang Huang,Srikanth Kidambi,CHN,IND,58,52,5,6,3,4,5,2,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '5-2', '6-2', '6-3', '6-4', '7-4', '7-5', '8-5', '9-5', '10-5', '11-5', '12-5', '12-6', '12-7', '13-7', '14-7', '14-8', '15-8', '16-8', '17-8', '18-8', '18-9', '19-9', '19-10', '20-10', '20-11', '21-11']",3.0,6.0,0.0,2.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '3-6', '4-6', '4-7', '4-8', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13', '5-14', '6-14', '7-14', '8-14', '8-15', '9-15', '10-15', '10-16', '11-16', '11-17', '11-18', '12-18', '12-19', '13-19', '14-19', '14-20', '15-20', '15-21']",4.0,5.0,1.0,2.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '7-8', '8-8', '9-8', '9-9', '10-9', '10-10', '11-10', '11-11', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '16-13', '16-14', '16-15', '16-16', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '22-20']"
YONEX All England Open 2018,Birmingham,England,16-03-2018,HSBC BWF World Tour Super 1000,MS,Quarter final,1,2,False,21-16,21-17,,Dan Lin,Chong Wei Lee,CHN,MAS,42,33,8,4,2,0,6,4,1,0,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '2-5', '3-5', '4-5', '5-5', '5-6', '5-7', '6-7', '7-7', '8-7', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '12-11', '12-12', '13-12', '14-12', '14-13', '15-13', '15-14', '15-15', '15-16', '16-16', '17-16', '18-16', '19-16', '20-16', '21-16']",5.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '6-4', '6-5', '7-5', '7-6', '7-7', '7-8', '8-8', '9-8', '9-9', '9-10', '10-10', '10-11', '10-12', '10-13', '11-13', '12-13', '13-13', '14-13', '15-13', '15-14', '16-14', '16-15', '17-15', '18-15', '18-16', '19-16', '19-17', '20-17', '21-17']",,,,,[]
YONEX All England Open 2018,Birmingham,England,16-03-2018,HSBC BWF World Tour Super 1000,MS,Quarter final,2,2,False,10-21,17-21,,Long Chen,Yuqi Shi,CHN,CHN,27,42,4,5,0,2,4,5,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '1-4', '2-4', '2-5', '2-6', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '4-11', '5-11', '6-11', '7-11', '7-12', '8-12', '8-13', '8-14', '8-15', '8-16', '9-16', '9-17', '9-18', '9-19', '10-19', '10-20', '10-21']",3.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '2-5', '3-5', '3-6', '3-7', '4-7', '4-8', '4-9', '5-9', '6-9', '7-9', '7-10', '7-11', '8-11', '9-11', '9-12', '10-12', '10-13', '11-13', '11-14', '12-14', '13-14', '13-15', '14-15', '15-15', '16-15', '16-16', '16-17', '16-18', '16-19', '17-19', '17-20', '17-21']",,,,,[]
YONEX All England Open 2018,Birmingham,England,16-03-2018,HSBC BWF World Tour Super 1000,MS,Quarter final,2,3,False,18-21,21-9,14-21,Kenta Nishimoto,Wan Ho Son,JPN,KOR,53,51,6,8,2,2,4,8,0,1,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '6-1', '7-1', '7-2', '7-3', '7-4', '7-5', '7-6', '7-7', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '11-13', '12-13', '12-14', '13-14', '14-14', '14-15', '15-15', '16-15', '16-16', '17-16', '17-17', '17-18', '18-18', '18-19', '18-20', '18-21']",6.0,2.0,2.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '9-3', '10-3', '10-4', '11-4', '11-5', '12-5', '13-5', '14-5', '15-5', '16-5', '17-5', '17-6', '18-6', '18-7', '18-8', '19-8', '20-8', '20-9', '21-9']",4.0,6.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '3-6', '3-7', '3-8', '4-8', '4-9', '4-10', '4-11', '5-11', '6-11', '6-12', '6-13', '7-13', '8-13', '8-14', '8-15', '9-15', '9-16', '9-17', '10-17', '10-18', '11-18', '12-18', '13-18', '14-18', '14-19', '14-20', '14-21']"
YONEX All England Open 2018,Birmingham,England,16-03-2018,HSBC BWF World Tour Super 1000,MS,Quarter final,2,3,False,22-20,16-21,21-23,H. S. Prannoy,Yuxiang Huang,IND,CHN,59,64,8,5,1,6,8,5,1,2,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '5-8', '5-9', '6-9', '6-10', '6-11', '7-11', '7-12', '8-12', '9-12', '10-12', '11-12', '12-12', '13-12', '14-12', '15-12', '15-13', '16-13', '16-14', '16-15', '16-16', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '22-20']",2.0,3.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '11-13', '12-13', '12-14', '12-15', '13-15', '13-16', '14-16', '15-16', '15-17', '15-18', '16-18', '16-19', '16-20', '16-21']",6.0,3.0,0.0,3.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '10-4', '10-5', '10-6', '11-6', '11-7', '11-8', '12-8', '13-8', '13-9', '14-9', '15-9', '15-10', '16-10', '16-11', '16-12', '16-13', '17-13', '17-14', '17-15', '18-15', '18-16', '18-17', '19-17', '19-18', '19-19', '19-20', '20-20', '20-21', '21-21', '21-22', '21-23']"
YONEX All England Open 2018,Birmingham,England,17-03-2018,HSBC BWF World Tour Super 1000,MS,Semi final,2,2,False,17-21,14-21,,Wan Ho Son,Yuqi Shi,KOR,CHN,31,42,4,7,0,3,4,4,0,2,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '10-7', '11-7', '11-8', '11-9', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '13-14', '13-15', '13-16', '13-17', '14-17', '15-17', '15-18', '15-19', '16-19', '16-20', '17-20', '17-21']",4.0,7.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '5-4', '5-5', '6-5', '7-5', '8-5', '9-5', '9-6', '9-7', '9-8', '9-9', '9-10', '9-11', '9-12', '10-12', '10-13', '10-14', '10-15', '11-15', '11-16', '12-16', '13-16', '13-17', '13-18', '14-18', '14-19', '14-20', '14-21']",,,,,[]
YONEX All England Open 2018,Birmingham,England,17-03-2018,HSBC BWF World Tour Super 1000,MS,Semi final,2,3,False,14-21,21-13,11-21,Yuxiang Huang,Dan Lin,CHN,CHN,46,55,4,4,1,3,3,4,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '8-9', '8-10', '8-11', '9-11', '9-12', '9-13', '10-13', '10-14', '10-15', '10-16', '10-17', '11-17', '11-18', '12-18', '12-19', '13-19', '14-19', '14-20', '14-21']",4.0,2.0,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '9-5', '10-5', '10-6', '11-6', '11-7', '12-7', '12-8', '13-8', '14-8', '14-9', '15-9', '15-10', '15-11', '16-11', '17-11', '17-12', '17-13', '18-13', '19-13', '20-13', '21-13']",3.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '2-6', '3-6', '3-7', '3-8', '4-8', '5-8', '6-8', '6-9', '6-10', '6-11', '7-11', '7-12', '7-13', '7-14', '7-15', '8-15', '8-16', '9-16', '9-17', '9-18', '10-18', '10-19', '10-20', '11-20', '11-21']"
YONEX All England Open 2018,Birmingham,England,18-03-2018,HSBC BWF World Tour Super 1000,MS,Final,1,3,False,21-19,16-21,21-9,Yuqi Shi,Dan Lin,CHN,CHN,58,49,7,3,3,1,4,3,2,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '7-5', '8-5', '8-6', '9-6', '9-7', '9-8', '9-9', '10-9', '11-9', '11-10', '11-11', '12-11', '12-12', '13-12', '14-12', '14-13', '15-13', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '19-16', '19-17', '19-18', '20-18', '20-19', '21-19']",3.0,3.0,0.0,1.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '11-11', '12-11', '12-12', '12-13', '13-13', '14-13', '14-14', '14-15', '15-15', '15-16', '15-17', '15-18', '16-18', '16-19', '16-20', '16-21']",7.0,3.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '5-1', '6-1', '7-1', '8-1', '9-1', '10-1', '10-2', '11-2', '11-3', '12-3', '12-4', '13-4', '14-4', '14-5', '15-5', '15-6', '15-7', '15-8', '16-8', '16-9', '17-9', '18-9', '19-9', '20-9', '21-9']"
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,2,2,False,4-21,15-21,,Roman Razaki,Romain Frank,BEN,FRA,19,42,3,10,0,4,3,10,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '0-7', '0-8', '0-9', '0-10', '1-10', '2-10', '3-10', '3-11', '3-12', '3-13', '4-13', '4-14', '4-15', '4-16', '4-17', '4-18', '4-19', '4-20', '4-21']",2.0,8.0,0.0,3.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '7-5', '7-6', '7-7', '7-8', '7-9', '7-10', '7-11', '8-11', '8-12', '9-12', '10-12', '10-13', '10-14', '11-14', '11-15', '11-16', '12-16', '12-17', '13-17', '13-18', '13-19', '13-20', '14-20', '15-20', '15-21']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,1,2,False,21-17,21-15,,Michael Spencer-Smith,Alexis Chollet,ENG,FRA,42,32,4,3,3,0,3,2,2,0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '6-4', '7-4', '7-5', '7-6', '8-6', '8-7', '9-7', '9-8', '10-8', '11-8', '11-9', '12-9', '12-10', '12-11', '13-11', '14-11', '14-12', '15-12', '15-13', '16-13', '16-14', '16-15', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '21-17']",4.0,3.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '4-1', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '7-5', '7-6', '7-7', '8-7', '8-8', '9-8', '9-9', '10-9', '11-9', '12-9', '13-9', '13-10', '14-10', '14-11', '14-12', '15-12', '16-12', '17-12', '18-12', '18-13', '18-14', '18-15', '19-15', '20-15', '21-15']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,1,2,False,21-9,21-15,,Joshua Magee,Anant Shivam Jindal,IRL,IND,42,24,8,2,2,0,8,2,1,0,"['0-0', '0-1', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '11-7', '12-7', '13-7', '14-7', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '19-9', '20-9', '21-9']",5.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '12-11', '13-11', '14-11', '15-11', '15-12', '16-12', '16-13', '16-14', '17-14', '17-15', '18-15', '19-15', '20-15', '21-15']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,1,2,False,21-13,21-19,,Valeriy Atrashchenkov,Bernardo Atilano,UKR,POR,42,32,6,4,3,0,6,2,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '5-7', '6-7', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '11-9', '12-9', '13-9', '14-9', '15-9', '16-9', '16-10', '17-10', '18-10', '18-11', '19-11', '19-12', '19-13', '20-13', '21-13']",6.0,4.0,2.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '6-8', '7-8', '8-8', '9-8', '9-9', '10-9', '10-10', '10-11', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '13-15', '13-16', '14-16', '14-17', '14-18', '15-18', '16-18', '17-18', '18-18', '19-18', '20-18', '20-19', '21-19']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,2,2,False,16-21,16-21,,Toma Junior Popov,Samuel Hsiao,FRA,GER,32,42,4,6,0,2,4,6,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '3-6', '4-6', '4-7', '5-7', '6-7', '6-8', '6-9', '7-9', '8-9', '9-9', '10-9', '10-10', '11-10', '12-10', '13-10', '14-10', '14-11', '14-12', '14-13', '14-14', '14-15', '14-16', '15-16', '15-17', '15-18', '15-19', '16-19', '16-20', '16-21']",2.0,3.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '6-8', '7-8', '7-9', '8-9', '8-10', '8-11', '9-11', '9-12', '10-12', '10-13', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '13-17', '14-17', '14-18', '15-18', '15-19', '16-19', '16-20', '16-21']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,1,3,False,15-21,21-18,21-17,Aneeth Kumar Repudi,Shinsai Deslauriers,IND,FRA,57,56,4,5,5,1,3,5,0,1,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2', '4-2', '4-3', '4-4', '5-4', '6-4', '7-4', '7-5', '7-6', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '9-11', '10-11', '10-12', '10-13', '11-13', '11-14', '11-15', '12-15', '13-15', '14-15', '14-16', '15-16', '15-17', '15-18', '15-19', '15-20', '15-21']",3.0,4.0,2.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '6-4', '6-5', '7-5', '7-6', '7-7', '8-7', '8-8', '8-9', '9-9', '9-10', '10-10', '11-10', '12-10', '12-11', '13-11', '13-12', '14-12', '15-12', '15-13', '16-13', '17-13', '17-14', '17-15', '18-15', '18-16', '18-17', '19-17', '20-17', '20-18', '21-18']",4.0,3.0,3.0,0.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '3-2', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '6-7', '7-7', '7-8', '8-8', '8-9', '8-10', '9-10', '10-10', '10-11', '11-11', '12-11', '13-11', '14-11', '14-12', '15-12', '15-13', '16-13', '17-13', '18-13', '18-14', '18-15', '19-15', '20-15', '20-16', '20-17', '21-17']"
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,2,2,False,2-21,10-21,,Hugo Jardim,Remi Rossi,ENG,PYF,12,42,5,14,0,2,1,9,0,1,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '1-7', '1-8', '1-9', '1-10', '1-11', '1-12', '2-12', '2-13', '2-14', '2-15', '2-16', '2-17', '2-18', '2-19', '2-20', '2-21']",5.0,5.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '1-5', '1-6', '1-7', '2-7', '2-8', '2-9', '2-10', '3-10', '4-10', '4-11', '5-11', '5-12', '5-13', '5-14', '5-15', '5-16', '6-16', '7-16', '8-16', '9-16', '10-16', '10-17', '10-18', '10-19', '10-20', '10-21']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,2,2,False,12-21,18-21,,Marc Laporte,Hardik Makkar,FRA,IND,30,42,4,6,0,2,3,6,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '6-12', '6-13', '7-13', '8-13', '8-14', '8-15', '8-16', '9-16', '9-17', '9-18', '9-19', '10-19', '11-19', '12-19', '12-20', '12-21']",4.0,5.0,0.0,1.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '5-1', '5-2', '6-2', '6-3', '7-3', '7-4', '7-5', '7-6', '8-6', '9-6', '9-7', '9-8', '10-8', '11-8', '12-8', '12-9', '13-9', '13-10', '13-11', '13-12', '14-12', '14-13', '14-14', '15-14', '16-14', '16-15', '16-16', '17-16', '18-16', '18-17', '18-18', '18-19', '18-20', '18-21']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,2,2,False,18-21,16-21,,Jocelyn Deschamp,R. M. V. Gurusaidutt,FRA,IND,34,42,5,6,0,3,5,6,0,1,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '5-11', '6-11', '6-12', '6-13', '6-14', '6-15', '7-15', '8-15', '8-16', '9-16', '10-16', '11-16', '11-17', '12-17', '13-17', '13-18', '13-19', '14-19', '15-19', '16-19', '17-19', '18-19', '18-20', '18-21']",4.0,5.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '6-6', '6-7', '6-8', '6-9', '7-9', '8-9', '8-10', '8-11', '9-11', '9-12', '9-13', '10-13', '10-14', '11-14', '12-14', '13-14', '14-14', '14-15', '14-16', '14-17', '14-18', '14-19', '15-19', '15-20', '16-20', '16-21']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,1,2,False,21-3,21-5,,Adel Hamek,Raymond Webster,ALG,ENG,42,8,11,1,3,0,11,1,2,0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '7-0', '8-0', '8-1', '9-1', '10-1', '11-1', '12-1', '13-1', '14-1', '15-1', '16-1', '17-1', '18-1', '19-1', '19-2', '20-2', '20-3', '21-3']",9.0,1.0,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '4-0', '5-0', '6-0', '6-1', '7-1', '8-1', '9-1', '10-1', '11-1', '12-1', '13-1', '14-1', '15-1', '15-2', '16-2', '16-3', '17-3', '17-4', '18-4', '19-4', '19-5', '20-5', '21-5']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,1,2,False,21-15,21-16,,Jonathan Persson,Adrian George,GER,IND,42,31,4,3,3,0,4,3,2,0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '3-4', '4-4', '4-5', '4-6', '4-7', '5-7', '6-7', '7-7', '7-8', '8-8', '9-8', '10-8', '11-8', '11-9', '12-9', '13-9', '14-9', '14-10', '14-11', '15-11', '15-12', '16-12', '17-12', '17-13', '18-13', '19-13', '19-14', '20-14', '20-15', '21-15']",4.0,2.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '5-5', '6-5', '7-5', '8-5', '9-5', '9-6', '10-6', '10-7', '10-8', '11-8', '11-9', '12-9', '12-10', '13-10', '13-11', '14-11', '14-12', '15-12', '15-13', '15-14', '16-14', '16-15', '17-15', '18-15', '18-16', '19-16', '20-16', '21-16']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,2,2,False,9-21,10-21,,Pavel Kotsarenko,Max Weisskirchen,RUS,GER,19,42,3,9,0,3,3,7,0,2,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '2-6', '2-7', '2-8', '2-9', '2-10', '2-11', '2-12', '2-13', '3-13', '3-14', '3-15', '4-15', '4-16', '5-16', '5-17', '5-18', '6-18', '7-18', '8-18', '8-19', '8-20', '9-20', '9-21']",2.0,9.0,0.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '4-12', '5-12', '5-13', '6-13', '6-14', '6-15', '6-16', '7-16', '8-16', '8-17', '8-18', '8-19', '9-19', '10-19', '10-20', '10-21']",,,,,[]
Orleans Masters 2018,Orleans,France,27-03-2018,BWF Tour Super 100,MS,Qualification round of 32,2,2,False,16-21,16-21,,Bilal Elharab,Valentin Singer,MAR,FRA,32,42,3,6,0,3,2,3,0,1,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '7-7', '7-8', '7-9', '8-9', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '11-13', '11-14', '12-14', '12-15', '12-16', '12-17', '13-17', '13-18', '14-18', '14-19', '15-19', '16-19', '16-20', '16-21']",3.0,6.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '2-2', '2-3', '3-3', '3-4', '4-4', '5-4', '5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '6-10', '7-10', '8-10', '8-11', '9-11', '9-12', '9-13', '10-13', '10-14', '10-15', '10-16', '11-16', '12-16', '13-16', '13-17', '13-18', '14-18', '15-18', '15-19', '15-20', '16-20', '16-21']",,,,,[]
